latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
11.61308,14.96694,343.64,1.53,1.22,2025-02-24,1308,A,87,6.1NRT,314.56,55.73,D
11.64756,15.11242,345.02,1.49,1.21,2025-02-24,1308,A,88,6.1NRT,315.57,59.87,D
11.64542,15.09917,332.42,1.5,1.21,2025-02-24,1308,A,42,6.1NRT,312.9,21.93,D
11.60598,14.85566,331.3,1.56,1.23,2025-02-24,1308,A,69,6.1NRT,312.53,27.56,D
11.65598,15.09739,332.47,1.5,1.21,2025-02-24,1308,A,70,6.1NRT,315.35,22.98,D
11.64093,15.00384,327.87,1.52,1.22,2025-02-24,1308,A,30,6.1NRT,311.41,17.9,D
11.36213,13.30554,331.7,2.07,1.4,2025-02-24,1308,A,75,6.1NRT,314.62,29.7,D
11.35907,13.28725,332.47,2.08,1.4,2025-02-24,1308,A,76,6.1NRT,312.63,34.82,D
11.48209,13.95609,333.7,1.83,1.33,2025-02-24,1308,A,76,6.1NRT,317.08,27.37,D
11.67056,14.9506,335.74,1.53,1.22,2025-02-24,1308,A,78,6.1NRT,311.41,40.19,D
11.46639,13.37351,363.45,2.04,1.39,2025-02-24,1308,A,100,6.1NRT,292.73,234.7,D
11.73867,14.89701,330.75,1.54,1.22,2025-02-24,1308,A,69,6.1NRT,310.51,33.36,D
12.30568,16.52634,335.91,1.19,1.08,2025-02-24,1308,A,72,6.1NRT,321.48,15.38,D
13.76012,26.27495,334.48,2.69,1.57,2025-02-24,1308,A,80,6.1NRT,310.41,76.12,D
13.75728,26.2509,335.56,2.68,1.57,2025-02-24,1308,A,81,6.1NRT,309.71,83.53,D
13.75447,26.2271,326.66,2.66,1.57,2025-02-24,1308,A,66,6.1NRT,308.1,36.22,D
13.03629,20.65704,342.47,1.08,1.04,2025-02-24,1308,A,80,6.1NRT,319.58,24.87,D
13.03495,20.64739,337.25,1.08,1.04,2025-02-24,1308,A,44,6.1NRT,318.73,14.38,D
13.05313,20.64473,347.19,1.08,1.04,2025-02-24,1308,A,70,6.1NRT,322.09,33.09,D
12.05684,14.08073,333.7,1.75,1.3,2025-02-24,1308,A,65,6.1NRT,311.68,42.3,D
13.06223,20.64345,344.18,1.08,1.04,2025-02-24,1308,A,65,6.1NRT,318.05,27.65,D
13.06087,20.63378,347.12,1.08,1.04,2025-02-24,1308,A,85,6.1NRT,321.48,34.22,D
13.57253,24.34233,324.55,1.88,1.34,2025-02-24,1308,A,36,6.1NRT,308.55,18.87,D
13.06861,20.62287,333.42,1.08,1.04,2025-02-24,1308,A,40,6.1NRT,319.75,10.9,D
13.57074,24.35241,330.45,1.89,1.34,2025-02-24,1308,A,71,6.1NRT,309.68,36.13,D
12.11569,14.01544,341.27,1.77,1.3,2025-02-24,1308,A,86,6.1NRT,311.24,63.96,D
12.11309,13.9998,337.25,1.77,1.3,2025-02-24,1308,A,82,6.1NRT,313.11,48.08,D
13.69752,24.78683,335.07,2.04,1.39,2025-02-24,1308,A,78,6.1NRT,314.2,47.75,D
13.69516,24.76807,341.53,2.04,1.39,2025-02-24,1308,A,87,6.1NRT,315.56,79.5,D
13.70729,24.76603,334.35,2.04,1.39,2025-02-24,1308,A,78,6.1NRT,309.47,50.68,D
13.70046,24.78102,342.25,2.04,1.39,2025-02-24,1308,A,87,6.1NRT,314.61,85.05,D
13.6982,24.76188,335.12,2.04,1.39,2025-02-24,1308,A,80,6.1NRT,313.38,54.29,D
12.23978,14.34728,327.67,1.66,1.27,2025-02-24,1308,A,59,6.1NRT,312.27,19.56,D
12.2581,14.38927,325.16,1.65,1.26,2025-02-24,1308,A,36,6.1NRT,310.59,16.25,D
12.23979,14.20965,330.8,1.7,1.28,2025-02-24,1308,A,42,6.1NRT,311.61,27.83,D
13.1032,18.04378,356.01,1.02,1.01,2025-02-24,1308,A,97,6.1NRT,322.34,51.94,D
13.10183,18.03464,370.17,1.02,1.01,2025-02-24,1308,A,100,6.1NRT,325.55,93.9,D
14.38462,26.15122,353.16,2.69,1.57,2025-02-24,1310,A,96,6.1NRT,307.84,232.54,D
14.38186,26.12754,323.01,2.68,1.57,2025-02-24,1310,A,49,6.1NRT,306.93,29.16,D
14.40118,26.17297,326.58,2.7,1.57,2025-02-24,1310,A,35,6.1NRT,304.92,39.55,D
14.42085,26.2205,358.98,2.73,1.58,2025-02-24,1310,A,99,6.1NRT,309.78,290.97,D
14.43775,26.244,333.7,2.74,1.58,2025-02-24,1310,A,78,6.1NRT,308.39,81.83,D
14.41188,26.21669,328.85,2.73,1.58,2025-02-24,1310,A,33,6.1NRT,307.99,46.42,D
14.40914,26.19189,327.6,2.71,1.58,2025-02-24,1310,A,37,6.1NRT,305.4,43.71,D
14.42856,26.24012,340.96,2.74,1.58,2025-02-24,1310,A,87,6.1NRT,309.91,127.53,D
14.42577,26.21503,358.25,2.73,1.58,2025-02-24,1310,A,99,6.1NRT,309.74,285.85,D
14.44533,26.26387,324.04,2.75,1.59,2025-02-24,1310,A,51,6.1NRT,307.36,34.08,D
14.20263,23.00515,342.43,1.53,1.22,2025-02-24,1310,A,87,6.1NRT,313.28,57.98,D
15.03505,17.80399,316.22,1.01,1.01,2025-02-24,1310,A,42,6.1NRT,294.78,9.45,D
15.04658,17.82084,325.06,1.01,1.01,2025-02-24,1310,A,78,6.1NRT,296.68,16.42,D
10.21623,-64.61674,314.21,1.96,1.37,2025-02-24,1331,T,41,6.1NRT,296.24,14.66,D
10.0547,-64.8848,324.69,2.04,1.39,2025-02-24,1331,T,79,6.1NRT,298.18,39.07,D
10.0524,-64.86641,322.65,2.04,1.39,2025-02-24,1331,T,77,6.1NRT,297.95,32.42,D
9.18857,-67.10143,316.21,2.99,1.64,2025-02-24,1331,T,58,6.1NRT,291.89,34.49,D
-20.30496,-59.30165,330.69,2,1.38,2025-02-24,1340,T,83,6.1NRT,297.42,60.72,D
8.60925,-64.06222,319.68,1.68,1.27,2025-02-24,1331,T,68,6.1NRT,296.18,20.4,D
-20.30703,-59.28279,324.34,2.01,1.38,2025-02-24,1340,T,77,6.1NRT,296.26,40.39,D
8.87327,-68.4353,315.79,3.78,1.82,2025-02-24,1331,T,59,6.1NRT,291.04,49.65,D
-20.03778,-63.51499,311.58,1.09,1.04,2025-02-24,1340,T,37,6.1NRT,299.57,6.19,D
8.53136,-67.82773,322.64,3.34,1.72,2025-02-24,1331,T,38,6.1NRT,293.26,61.54,D
8.53352,-67.83344,318.09,3.34,1.72,2025-02-24,1331,T,21,6.1NRT,293.22,42.59,D
-20.52513,-60.38323,320.28,1.68,1.27,2025-02-24,1340,T,70,6.1NRT,297.87,21.79,D
-12.80264,-58.83722,311.19,1.69,1.28,2025-02-24,1337,T,64,6.1NRT,294.78,12.63,D
8.51828,-67.83521,320.14,3.34,1.72,2025-02-24,1331,T,54,6.1NRT,292.78,56.99,D
-20.55024,-60.56045,325.9,1.63,1.26,2025-02-24,1340,T,65,6.1NRT,298.51,28.61,D
-12.90785,-58.90852,308.26,1.68,1.27,2025-02-24,1337,T,50,6.1NRT,290.96,8.06,D
6.72453,-63.71252,316.72,1.48,1.2,2025-02-24,1331,T,44,6.1NRT,298.4,7.61,D
-20.55198,-60.55101,328.37,1.64,1.26,2025-02-24,1340,T,78,6.1NRT,297.66,35.63,D
-16.9796,-65.34755,313.14,1.01,1.01,2025-02-24,1340,T,68,6.1NRT,297.2,6.33,D
7.21653,-68.85722,324.53,3.85,1.83,2025-02-24,1331,T,76,6.1NRT,293.39,93.75,D
-20.78837,-60.2712,324.5,1.73,1.29,2025-02-24,1340,T,72,6.1NRT,298.68,23.85,D
7.21276,-68.89795,326.19,3.87,1.83,2025-02-24,1331,T,78,6.1NRT,292.99,108.94,D
-17.40358,-66.27895,308.01,1.06,1.03,2025-02-24,1340,T,38,6.1NRT,295.54,5.55,D
-20.79984,-60.27261,321.72,1.73,1.29,2025-02-24,1340,T,42,6.1NRT,299.1,17.93,D
7.20848,-68.864,328.13,3.85,1.83,2025-02-24,1331,T,80,6.1NRT,294.03,123.78,D
-19.44336,-59.77329,314.96,1.8,1.31,2025-02-24,1340,T,44,6.1NRT,297.36,15.45,D
-21.51149,-60.93443,317.9,1.58,1.24,2025-02-24,1340,T,43,6.1NRT,299.46,10.98,D
6.88404,-67.26421,320.55,2.83,1.61,2025-02-24,1331,T,70,6.1NRT,297.34,31.24,D
-19.59548,-58.77692,326.35,2.15,1.42,2025-02-24,1340,T,81,6.1NRT,295.89,54.06,D
6.46177,-67.52872,320.43,2.93,1.63,2025-02-24,1333,T,44,6.1NRT,295.31,29.13,D
-21.61783,-60.01004,319.32,1.85,1.33,2025-02-24,1340,T,55,6.1NRT,299.67,14.5,D
-19.59762,-58.75667,325.76,2.15,1.43,2025-02-24,1340,T,80,6.1NRT,295.01,51.49,D
6.45847,-67.50302,335.21,2.91,1.63,2025-02-24,1333,T,86,6.1NRT,295.48,115.67,D
-21.5142,-60.92616,320.81,1.59,1.24,2025-02-24,1340,T,63,6.1NRT,299.79,14.6,D
-19.90502,-60.51353,318.46,1.61,1.25,2025-02-24,1340,T,68,6.1NRT,297.08,19.37,D
5.51535,-62.58354,315.37,1.21,1.09,2025-02-24,1333,T,71,6.1NRT,296.55,6.37,D
-21.53796,-60.91389,331.73,1.59,1.24,2025-02-24,1340,T,82,6.1NRT,300.54,39.09,D
6.25039,-69.86435,321.03,4.47,1.94,2025-02-24,1333,T,74,6.1NRT,291.47,113.11,D
-22.04558,-61.05482,322.1,1.58,1.24,2025-02-24,1340,T,71,6.1NRT,298.98,21.57,D
6.24742,-69.87018,320.99,4.47,1.94,2025-02-24,1333,T,74,6.1NRT,291.51,113.12,D
-22.04734,-61.03976,315.3,1.58,1.24,2025-02-24,1340,T,51,6.1NRT,298.86,9.35,D
5.39405,-69.53223,314.39,4.08,1.87,2025-02-24,1333,T,67,6.1NRT,292.07,47.4,D
-22.04845,-61.04634,323.56,1.58,1.24,2025-02-24,1340,T,73,6.1NRT,298.98,23.49,D
5.38864,-69.54033,312.35,4.08,1.87,2025-02-24,1333,T,64,6.1NRT,291.95,36.11,D
-23.28441,-58.31935,315.39,2.61,1.55,2025-02-24,1340,T,54,6.1NRT,294.84,24.79,D
1.33196,-60.72742,307.5,1,1,2025-02-24,1333,T,58,6.1NRT,284.97,5.18,D
1.3307,-60.71865,311.09,1,1,2025-02-24,1333,T,69,6.1NRT,286.69,7.58,D
-23.01111,-61.48733,324.79,1.52,1.22,2025-02-24,1340,T,74,6.1NRT,302.22,24.25,D
-23.01284,-61.47272,323.02,1.53,1.22,2025-02-24,1340,T,72,6.1NRT,302.34,20.24,D
-23.0047,-61.47747,317.38,1.53,1.22,2025-02-24,1340,T,47,6.1NRT,302.53,10.33,D
-23.01553,-61.47887,325.51,1.53,1.22,2025-02-24,1340,T,75,6.1NRT,302.09,25.55,D
-23.58385,-56.06009,322.25,3.87,1.83,2025-02-24,1340,T,74,6.1NRT,293.06,89.51,D
-23.21062,-60.22155,317.72,1.88,1.34,2025-02-24,1340,T,63,6.1NRT,299.87,14.47,D
-23.59082,-56.06723,321.55,3.87,1.83,2025-02-24,1340,T,66,6.1NRT,292.97,81.5,D
-23.61399,-57.49184,318.12,3.03,1.66,2025-02-24,1340,T,66,6.1NRT,293.96,45.14,D
-23.61456,-57.4976,318.06,3.03,1.66,2025-02-24,1340,T,66,6.1NRT,294.15,47.37,D
-23.74119,-57.24531,321.96,3.18,1.69,2025-02-24,1340,T,0,6.1NRT,292.95,68.32,D
-23.74377,-57.21474,314.76,3.19,1.69,2025-02-24,1340,T,50,6.1NRT,293.26,32.08,D
-22.31653,-68.88782,321.45,1.22,1.1,2025-02-24,1340,T,68,6.1NRT,303.83,12.55,D
-26.4457,-61.14762,324.94,1.79,1.31,2025-02-24,1342,T,72,6.1NRT,304.79,27.12,D
-26.42697,-61.44212,324.08,1.7,1.28,2025-02-24,1342,T,71,6.1NRT,305.36,20.96,D
-26.94827,-58.07245,316.77,3.02,1.65,2025-02-24,1342,T,53,6.1NRT,299.54,33.06,D
-27.1916,-59.44465,328.12,2.42,1.5,2025-02-24,1342,T,77,6.1NRT,302.26,56.83,D
-27.63578,-58.30592,326.43,2.96,1.64,2025-02-24,1342,T,75,6.1NRT,302.86,69.81,D
-27.63814,-58.27629,329.95,2.97,1.64,2025-02-24,1342,T,80,6.1NRT,302.41,90.78,D
-27.65041,-58.30727,327.59,2.96,1.64,2025-02-24,1342,T,77,6.1NRT,302.83,76.63,D
-27.6528,-58.27765,327.03,2.97,1.64,2025-02-24,1342,T,76,6.1NRT,302.24,73.83,D
-27.58139,-59.2869,321.46,2.51,1.52,2025-02-24,1342,T,66,6.1NRT,301.88,33.54,D
-27.595,-59.2883,321.3,2.51,1.52,2025-02-24,1342,T,45,6.1NRT,302.18,32.01,D
-27.58887,-59.29314,322.37,2.51,1.52,2025-02-24,1342,T,60,6.1NRT,302.18,37.16,D
-27.60248,-59.29456,317.49,2.51,1.52,2025-02-24,1342,T,29,6.1NRT,301.59,20.33,D
-27.56062,-62.76353,321.55,1.44,1.19,2025-02-24,1342,T,67,6.1NRT,306.71,15.63,D
-27.75987,-63.76852,336.02,1.27,1.12,2025-02-24,1342,T,86,6.1NRT,303.54,39.82,D
-27.5761,-65.29862,324.89,1.08,1.04,2025-02-24,1342,T,74,6.1NRT,305.23,16.1,D
-28.23637,-59.27516,314.96,2.56,1.54,2025-02-24,1342,T,54,6.1NRT,300.25,19.17,D
-28.63047,-61.35945,332.61,1.85,1.33,2025-02-24,1342,T,83,6.1NRT,302.7,59.79,D
-29.1859,-60.99168,322.76,1.99,1.38,2025-02-24,1342,T,70,6.1NRT,302.19,31.66,D
-29.17398,-62.16811,321.78,1.65,1.26,2025-02-24,1342,T,65,6.1NRT,306.06,14.75,D
-29.17321,-63.85023,331.69,1.3,1.13,2025-02-24,1342,T,80,6.1NRT,308.04,27.63,D
-29.17474,-63.83698,326.66,1.31,1.13,2025-02-24,1342,T,73,6.1NRT,308.04,18.17,D
-30.28899,-61.6147,321.54,1.86,1.33,2025-02-24,1342,T,61,6.1NRT,300.7,17.1,D
-29.70622,-66.95324,331.82,1.01,1.01,2025-02-24,1342,T,78,6.1NRT,306.31,19.26,D
-34.10535,-70.46456,314.43,1.05,1.02,2025-02-24,1344,T,43,6.1NRT,302.94,4.78,D
-34.1071,-70.45335,323.55,1.05,1.02,2025-02-24,1344,T,77,6.1NRT,303.41,14.21,D
-35.65905,-66.0995,324.82,1.19,1.09,2025-02-24,1344,T,78,6.1NRT,302.46,19.8,D
-35.96873,-66.05064,315.68,1.21,1.09,2025-02-24,1344,T,36,6.1NRT,301.11,7.62,D
8.52554,-9.91317,328.72,1,1,2025-02-24,1015,T,84,6.1NRT,298.34,22.31,D
8.10809,-12.51555,312.18,1.18,1.08,2025-02-24,1015,T,54,6.1NRT,296.88,6.65,D
8.09857,-12.51695,315.09,1.18,1.08,2025-02-24,1015,T,65,6.1NRT,297.66,9.58,D
10.99708,106.9419,304.46,1.2,1.09,2025-02-24,1426,T,60,6.1NRT,285.78,6.65,N
-31.75699,116.76282,301.22,1.19,1.08,2025-02-24,1414,T,28,6.1NRT,290.22,5.57,N
11.46367,106.13919,314.86,1.11,1.05,2025-02-24,1426,T,90,6.1NRT,289.95,14.05,N
-31.75902,116.75053,308.76,1.18,1.08,2025-02-24,1414,T,75,6.1NRT,290.03,11.6,N
-31.76104,116.73829,302.6,1.18,1.08,2025-02-24,1414,T,30,6.1NRT,289.56,6.29,N
12.27994,106.83526,316.06,1.23,1.1,2025-02-24,1426,T,92,6.1NRT,291.91,17.07,N
-31.75351,116.72391,311.26,1.18,1.08,2025-02-24,1414,T,82,6.1NRT,290.13,13.15,N
12.27854,106.82425,302.41,1.22,1.1,2025-02-24,1426,T,49,6.1NRT,291.73,4.23,N
20.60801,93.36533,310.9,3.18,1.69,2025-02-24,1429,T,81,6.1NRT,293.88,51.88,N
12.44763,106.48244,307.23,1.18,1.08,2025-02-24,1426,T,71,6.1NRT,292.58,6.99,N
20.60787,93.35902,309.34,3.18,1.69,2025-02-24,1429,T,77,6.1NRT,294.02,48.52,N
12.60711,105.80965,308.27,1.1,1.05,2025-02-24,1426,T,74,6.1NRT,291.8,7.45,N
22.01654,99.59299,302.83,1.13,1.06,2025-02-24,1429,T,52,6.1NRT,285.82,8.11,N
12.68851,105.87254,308.53,1.11,1.05,2025-02-24,1426,T,75,6.1NRT,292.61,7.4,N
12.77051,106.13836,305.34,1.14,1.06,2025-02-24,1426,T,64,6.1NRT,292.21,5.49,N
22.0149,99.58214,301.22,1.13,1.06,2025-02-24,1429,T,39,6.1NRT,286.02,7.03,N
12.79186,106.08346,304.19,1.13,1.06,2025-02-24,1426,T,59,6.1NRT,291.89,4.84,N
22.10876,98.08459,308.11,1.35,1.15,2025-02-24,1429,T,74,6.1NRT,287.28,15.01,N
12.90694,106.88305,301.76,1.25,1.11,2025-02-24,1426,T,34,6.1NRT,288.01,4.29,N
22.0563,97.50871,301.27,1.47,1.2,2025-02-24,1429,T,39,6.1NRT,289.7,8.89,N
12.75524,105.60714,307.76,1.08,1.04,2025-02-24,1426,T,72,6.1NRT,292.91,6.3,N
22.30169,97.87691,300.46,1.38,1.16,2025-02-24,1429,T,28,6.1NRT,286.86,8.55,N
12.80231,105.54144,308.69,1.08,1.04,2025-02-24,1426,T,75,6.1NRT,292.77,6.57,N
22.29154,96.96613,308.03,1.59,1.24,2025-02-24,1429,T,73,6.1NRT,287.76,18.67,N
13.1647,107.46684,305.71,1.38,1.16,2025-02-24,1426,T,65,6.1NRT,289.36,9.16,N
22.2889,96.95078,328.47,1.59,1.24,2025-02-24,1429,T,100,6.1NRT,289.74,55.75,N
12.96518,105.80563,311.21,1.11,1.05,2025-02-24,1426,T,82,6.1NRT,291.98,9.2,N
12.96389,105.79568,309.28,1.1,1.05,2025-02-24,1426,T,77,6.1NRT,291.93,7.61,N
23.38176,100.70281,309.16,1.02,1.01,2025-02-24,1429,T,77,6.1NRT,284.94,11.3,N
13.52903,108.41674,301.12,1.62,1.25,2025-02-24,1426,T,38,6.1NRT,288.2,10.12,N
23.38036,100.69305,303.41,1.02,1.01,2025-02-24,1429,T,55,6.1NRT,285.15,7.59,N
13.3095,106.67287,301.98,1.23,1.1,2025-02-24,1426,T,46,6.1NRT,290.35,4.2,N
23.29073,98.52155,307.51,1.22,1.1,2025-02-24,1429,T,72,6.1NRT,286.24,12.45,N
13.45179,106.83041,301.84,1.26,1.12,2025-02-24,1426,T,45,6.1NRT,290.94,4.33,N
23.34551,98.03606,302.16,1.3,1.13,2025-02-24,1429,T,47,6.1NRT,287.41,8.56,N
13.57649,107.75049,300.79,1.46,1.19,2025-02-24,1426,T,34,6.1NRT,290.28,5.66,N
13.26538,105.07976,307.79,1.05,1.02,2025-02-24,1426,T,47,6.1NRT,284.39,8.19,N
23.59086,98.78526,303.81,1.18,1.08,2025-02-24,1429,T,57,6.1NRT,285.3,8.98,N
23.52422,97.8053,300.29,1.33,1.14,2025-02-24,1429,T,24,6.1NRT,284.65,9.14,N
13.26412,105.07034,330.78,1.05,1.02,2025-02-24,1426,T,100,6.1NRT,286.41,31.66,N
23.54058,97.8418,300.1,1.33,1.14,2025-02-24,1429,T,16,6.1NRT,285.52,9.06,N
13.27311,105.06905,312.93,1.05,1.02,2025-02-24,1426,T,86,6.1NRT,287.21,11.62,N
23.93105,99.72546,301.7,1.07,1.03,2025-02-24,1429,T,43,6.1NRT,286.68,6.14,N
13.56258,107.21491,307.51,1.34,1.15,2025-02-24,1426,T,72,6.1NRT,290.66,10.18,N
13.45735,106.31966,308.98,1.18,1.08,2025-02-24,1426,T,76,6.1NRT,291.96,8.9,N
23.94012,99.72414,303.28,1.07,1.03,2025-02-24,1429,T,54,6.1NRT,286.97,7.03,N
13.67311,107.1198,314.79,1.33,1.14,2025-02-24,1426,T,90,6.1NRT,290.09,18.14,N
24.0614,99.48886,304.34,1.08,1.04,2025-02-24,1429,T,60,6.1NRT,287.49,9.33,N
13.67351,107.12607,306.11,1.33,1.14,2025-02-24,1426,T,67,6.1NRT,290.07,9.5,N
23.05847,93.09087,301.79,2.94,1.63,2025-02-24,1429,T,44,6.1NRT,288.26,28.78,N
13.67204,107.11404,305.12,1.33,1.14,2025-02-24,1426,T,63,6.1NRT,290.13,8.55,N
23.05393,93.06799,302.08,2.96,1.64,2025-02-24,1429,T,47,6.1NRT,285.8,29.79,N
13.51985,105.61022,309.34,1.1,1.04,2025-02-24,1426,T,77,6.1NRT,292.49,7.64,N
13.51855,105.60032,305.4,1.1,1.04,2025-02-24,1426,T,64,6.1NRT,292.18,4.57,N
23.70041,96.27306,304.63,1.67,1.27,2025-02-24,1429,T,61,6.1NRT,290.22,14.75,N
13.63269,105.98885,305.99,1.14,1.07,2025-02-24,1426,T,66,6.1NRT,292.81,5.52,N
24.24619,99.5444,300.56,1.08,1.04,2025-02-24,1429,T,30,6.1NRT,286.6,6.14,N
13.86498,107.77292,301.33,1.48,1.2,2025-02-24,1426,T,40,6.1NRT,289.11,7.2,N
23.82483,96.38013,303.92,1.63,1.26,2025-02-24,1429,T,58,6.1NRT,289.18,13.45,N
13.76246,106.85718,304.64,1.28,1.12,2025-02-24,1426,T,61,6.1NRT,290.69,7.37,N
23.81167,92.7699,310.66,2.99,1.64,2025-02-24,1429,T,81,6.1NRT,289.43,54.54,N
13.76101,106.84563,305.79,1.28,1.12,2025-02-24,1426,T,66,6.1NRT,291,8.36,N
23.81424,92.76571,308.63,2.99,1.64,2025-02-24,1429,T,75,6.1NRT,288.84,47.98,N
13.66353,106.00558,306.76,1.15,1.07,2025-02-24,1426,T,69,6.1NRT,292.77,6.18,N
26.56841,101.67149,302.21,1.02,1.01,2025-02-24,1431,T,48,6.1NRT,289.96,5.84,N
13.78629,106.80716,311.73,1.27,1.12,2025-02-24,1426,T,83,6.1NRT,292.01,13.71,N
26.57725,101.66992,316.82,1.02,1.01,2025-02-24,1431,T,94,6.1NRT,289.71,16.13,N
26.57593,101.66,312.42,1.02,1.01,2025-02-24,1431,T,85,6.1NRT,288.25,12.44,N
13.63574,105.43754,314.27,1.08,1.04,2025-02-24,1426,T,89,6.1NRT,293.08,11,N
13.64428,105.44041,310.57,1.08,1.04,2025-02-24,1426,T,48,6.1NRT,292.77,8.79,N
13.64301,105.43066,306.85,1.08,1.04,2025-02-24,1426,T,19,6.1NRT,292.7,5.83,N
14.0579,107.58871,304.17,1.44,1.19,2025-02-24,1426,T,59,6.1NRT,291.16,7.38,N
14.38129,105.94149,304.53,1.16,1.07,2025-02-24,1426,T,60,6.1NRT,292.68,4.49,N
14.23573,104.3461,309.16,1.02,1.01,2025-02-24,1426,T,77,6.1NRT,278.76,11.02,N
14.65767,106.593,304.39,1.27,1.12,2025-02-24,1426,T,60,6.1NRT,291.73,6.21,N
19.42955,95.60231,300.72,2.28,1.46,2025-02-24,1429,T,9,6.1NRT,288.78,18.86,N
20.31209,96.90118,300.85,1.75,1.3,2025-02-24,1429,T,34,6.1NRT,288.47,10.14,N
20.54387,96.83773,302.23,1.75,1.3,2025-02-24,1429,T,48,6.1NRT,288.38,11.74,N
20.59831,96.95303,303.33,1.71,1.28,2025-02-24,1429,T,54,6.1NRT,288.59,14.16,N
41.76517,119.28635,311.28,1.06,1.03,2025-02-24,1257,T,82,6.1NRT,266.6,18.49,N
-37.72004,-72.24065,305.17,1.1,1.04,2025-02-24,1344,T,40,6.1NRT,294.24,3.46,D
-40.07379,-72.86914,301.32,1.08,1.04,2025-02-24,1344,T,35,6.1NRT,290.99,3.82,D
-40.33915,-72.94863,302.7,1.08,1.04,2025-02-24,1344,T,51,6.1NRT,290.39,3.69,D
-42.90513,-71.62732,324.75,1,1,2025-02-24,1346,T,82,6.1NRT,290.23,22.17,D
-42.91335,-71.63612,343.11,1,1,2025-02-24,1346,T,81,6.1NRT,293.96,47.48,D
-43.02118,-71.13838,332.83,1,1,2025-02-24,1346,T,82,6.1NRT,296.36,28.26,D
-43.03854,-71.08012,356.19,1,1,2025-02-24,1346,T,98,6.1NRT,301.19,71.24,D
-43.04025,-71.06793,364.12,1,1,2025-02-24,1346,T,100,6.1NRT,298.46,92.25,D
-43.04195,-71.05573,349.62,1,1,2025-02-24,1346,T,96,6.1NRT,293.51,55.93,D
-43.04914,-71.07016,339.87,1,1,2025-02-24,1346,T,91,6.1NRT,296.83,37.48,D
-43.05084,-71.05798,342.17,1,1,2025-02-24,1346,T,92,6.1NRT,289.7,41.03,D
-43.05803,-71.0724,332.74,1,1,2025-02-24,1346,T,87,6.1NRT,299.37,27.11,D
-43.05973,-71.06023,315.61,1,1,2025-02-24,1346,T,19,6.1NRT,294.26,7.97,D
-43.04986,-71.196,366.47,1,1,2025-02-24,1346,T,94,6.1NRT,292.51,105.04,D
6.42047,-6.03182,338.58,1.09,1.04,2025-02-24,1444,A,88,6.1NRT,302.52,35.56,D
6.41903,-6.04141,320.14,1.09,1.04,2025-02-24,1444,A,67,6.1NRT,301.43,9.23,D
7.15934,-1.11979,350.57,1.31,1.14,2025-02-24,1444,A,94,6.1NRT,310.75,64.58,D
7.15771,-1.13137,344.1,1.31,1.14,2025-02-24,1444,A,90,6.1NRT,312.8,43.71,D
7.02469,-2.07012,336.74,1.15,1.07,2025-02-24,1444,A,74,6.1NRT,295.81,34.73,D
6.55006,-5.66356,332.62,1.06,1.03,2025-02-24,1444,A,83,6.1NRT,301.35,22.85,D
7.20198,-1.26123,335.78,1.29,1.13,2025-02-24,1444,A,83,6.1NRT,310.25,22.05,D
7.09191,-2.25042,327.86,1.13,1.06,2025-02-24,1444,A,33,6.1NRT,303.61,12.5,D
7.09049,-2.26038,361.63,1.13,1.06,2025-02-24,1444,A,100,6.1NRT,305.63,89.89,D
7.08908,-2.27029,360.12,1.13,1.06,2025-02-24,1444,A,100,6.1NRT,305.37,85.32,D
6.53919,-6.04676,317.19,1.09,1.04,2025-02-24,1444,A,49,6.1NRT,297.88,7.48,D
7.09837,-2.27166,349.27,1.13,1.06,2025-02-24,1444,A,94,6.1NRT,305.65,53.07,D
7.11338,-2.23327,339.79,1.13,1.06,2025-02-24,1444,A,87,6.1NRT,303.92,29.84,D
7.11195,-2.24322,338.21,1.13,1.06,2025-02-24,1444,A,86,6.1NRT,305.32,26.52,D
7.1091,-2.26306,336.52,1.13,1.06,2025-02-24,1444,A,60,6.1NRT,307.98,24.7,D
7.10768,-2.27295,392.36,1.13,1.06,2025-02-24,1444,A,100,6.1NRT,312.41,232.54,D
7.10626,-2.28281,337.21,1.13,1.06,2025-02-24,1444,A,85,6.1NRT,305.59,29.6,D
6.57015,-5.96368,326.59,1.08,1.04,2025-02-24,1444,A,77,6.1NRT,304.13,15.19,D
7.12119,-2.21971,335.91,1.14,1.06,2025-02-24,1444,A,84,6.1NRT,304.8,28.11,D
7.11979,-2.22979,337.67,1.14,1.06,2025-02-24,1444,A,85,6.1NRT,304.8,31.39,D
7.11841,-2.23972,347.05,1.13,1.06,2025-02-24,1444,A,92,6.1NRT,306.92,51.12,D
7.11702,-2.24967,331.84,1.13,1.06,2025-02-24,1444,A,66,6.1NRT,306.95,21.16,D
7.1305,-2.22114,332.42,1.14,1.06,2025-02-24,1444,A,80,6.1NRT,304.73,22.8,D
7.1291,-2.23126,348.61,1.14,1.06,2025-02-24,1444,A,93,6.1NRT,307.96,56.17,D
7.12772,-2.2411,345.23,1.13,1.06,2025-02-24,1444,A,91,6.1NRT,308.88,47.59,D
7.12634,-2.25102,330.5,1.13,1.06,2025-02-24,1444,A,62,6.1NRT,306.63,19.31,D
6.64944,-5.55209,322.76,1.05,1.02,2025-02-24,1444,A,71,6.1NRT,299.74,13.16,D
